timestamp,SANDUSDT_2024_5m,MANAUSDT_2024_5m,AXSUSDT_2024_5m
2024-07-02 19:20:00,0.3289,0.3461,5.947
2024-07-02 19:25:00,0.3287,0.3458,5.943
2024-07-02 19:30:00,0.3285,0.3455,5.936
2024-07-02 19:35:00,0.3293,0.3458,5.932
2024-07-02 19:40:00,0.3291,0.3457,5.939
2024-07-02 19:45:00,0.3291,0.3459,5.939
2024-07-02 19:50:00,0.3304,0.3474,5.97
2024-07-02 19:55:00,0.3302,0.347,5.967
2024-07-02 20:00:00,0.3301,0.3473,5.963
2024-07-02 20:05:00,0.33,0.3472,5.972
2024-07-02 20:10:00,0.3303,0.3476,5.991
2024-07-02 20:15:00,0.3295,0.3466,5.977
2024-07-02 20:20:00,0.3294,0.3465,5.977
2024-07-02 20:25:00,0.3295,0.3461,5.97
2024-07-02 20:30:00,0.3292,0.3456,5.963
2024-07-02 20:35:00,0.3287,0.3455,5.954
2024-07-02 20:40:00,0.3289,0.3456,5.954
2024-07-02 20:45:00,0.3294,0.3459,5.956
2024-07-02 20:50:00,0.3292,0.3457,5.955
2024-07-02 20:55:00,0.3291,0.3459,5.966
2024-07-02 21:00:00,0.3288,0.3455,5.955
2024-07-02 21:05:00,0.3289,0.3454,5.96
2024-07-02 21:10:00,0.3289,0.3454,5.977
2024-07-02 21:15:00,0.3296,0.3459,5.983
2024-07-02 21:20:00,0.3295,0.3451,5.972
2024-07-02 21:25:00,0.3296,0.3453,5.964
2024-07-02 21:30:00,0.3305,0.346,5.979
2024-07-02 21:35:00,0.3302,0.3458,5.98
2024-07-02 21:40:00,0.3301,0.3456,5.979
2024-07-02 21:45:00,0.3306,0.3461,5.98
2024-07-02 21:50:00,0.3309,0.3465,5.981
2024-07-02 21:55:00,0.3308,0.346,5.975
2024-07-02 22:00:00,0.3306,0.346,5.976
2024-07-02 22:05:00,0.3308,0.3459,5.976
2024-07-02 22:10:00,0.3308,0.3456,5.979
2024-07-02 22:15:00,0.3307,0.3455,5.975
2024-07-02 22:20:00,0.33,0.3451,5.974
2024-07-02 22:25:00,0.3299,0.3449,5.974
2024-07-02 22:30:00,0.3297,0.3446,5.972
2024-07-02 22:35:00,0.3295,0.3446,5.969
2024-07-02 22:40:00,0.3293,0.3443,5.962
2024-07-02 22:45:00,0.3296,0.3445,5.974
2024-07-02 22:50:00,0.3299,0.3447,5.984
2024-07-02 22:55:00,0.3302,0.3452,5.989
2024-07-02 23:00:00,0.3302,0.3453,5.983
2024-07-02 23:05:00,0.3307,0.3452,5.993
2024-07-02 23:10:00,0.3305,0.345,5.991
2024-07-02 23:15:00,0.3307,0.3454,5.998
2024-07-02 23:20:00,0.3304,0.3451,5.997
2024-07-02 23:25:00,0.3299,0.3446,5.997
2024-07-02 23:30:00,0.3295,0.3443,5.988
2024-07-02 23:35:00,0.3291,0.344,5.988
2024-07-02 23:40:00,0.3289,0.3437,5.979
2024-07-02 23:45:00,0.3286,0.3434,5.976
2024-07-02 23:50:00,0.3299,0.3443,5.976
2024-07-02 23:55:00,0.3302,0.3446,5.981
2024-07-03 00:00:00,0.3301,0.3444,5.984
2024-07-03 00:05:00,0.3305,0.3448,5.977
2024-07-03 00:10:00,0.3302,0.3445,5.975
2024-07-03 00:15:00,0.3309,0.3452,5.987
2024-07-03 00:20:00,0.3308,0.3455,5.994
2024-07-03 00:25:00,0.3302,0.3446,5.993
2024-07-03 00:30:00,0.3309,0.3455,5.994
2024-07-03 00:35:00,0.3315,0.346,6.002
2024-07-03 00:40:00,0.3308,0.3456,5.992
2024-07-03 00:45:00,0.331,0.3458,5.993
2024-07-03 00:50:00,0.3302,0.3456,5.99
2024-07-03 00:55:00,0.33,0.3454,5.982
2024-07-03 01:00:00,0.3287,0.3441,5.968
2024-07-03 01:05:00,0.3292,0.3443,5.97
2024-07-03 01:10:00,0.3296,0.3448,5.985
2024-07-03 01:15:00,0.3283,0.3434,5.964
2024-07-03 01:20:00,0.3291,0.3442,5.976
2024-07-03 01:25:00,0.3292,0.3441,5.969
2024-07-03 01:30:00,0.3291,0.3444,5.951
2024-07-03 01:35:00,0.329,0.3438,5.952
2024-07-03 01:40:00,0.3292,0.3438,5.953
2024-07-03 01:45:00,0.3287,0.3435,5.95
2024-07-03 01:50:00,0.3288,0.3433,5.945
2024-07-03 01:55:00,0.3277,0.3421,5.92
2024-07-03 02:00:00,0.3262,0.3409,5.896
2024-07-03 02:05:00,0.3263,0.341,5.897
2024-07-03 02:10:00,0.3262,0.3409,5.893
2024-07-03 02:15:00,0.3253,0.3403,5.879
2024-07-03 02:20:00,0.3251,0.34,5.883
2024-07-03 02:25:00,0.3256,0.3407,5.897
2024-07-03 02:30:00,0.3261,0.3405,5.898
2024-07-03 02:35:00,0.3254,0.3397,5.874
2024-07-03 02:40:00,0.3251,0.3391,5.868
2024-07-03 02:45:00,0.325,0.3391,5.869
2024-07-03 02:50:00,0.3261,0.3395,5.885
2024-07-03 02:55:00,0.3263,0.34,5.893
2024-07-03 03:00:00,0.3256,0.3396,5.884
2024-07-03 03:05:00,0.3243,0.3387,5.868
2024-07-03 03:10:00,0.321,0.3357,5.817
2024-07-03 03:15:00,0.3218,0.3364,5.834
2024-07-03 03:20:00,0.323,0.3375,5.858
2024-07-03 03:25:00,0.3229,0.3374,5.859
2024-07-03 03:30:00,0.3234,0.3378,5.872
2024-07-03 03:35:00,0.3238,0.3386,5.88
2024-07-03 03:40:00,0.3233,0.3381,5.865
2024-07-03 03:45:00,0.3223,0.3373,5.852
2024-07-03 03:50:00,0.3228,0.3378,5.858
2024-07-03 03:55:00,0.3229,0.3382,5.861
2024-07-03 04:00:00,0.322,0.3373,5.856
2024-07-03 04:05:00,0.3222,0.3379,5.872
2024-07-03 04:10:00,0.321,0.337,5.849
2024-07-03 04:15:00,0.3211,0.337,5.856
2024-07-03 04:20:00,0.3208,0.3369,5.852
2024-07-03 04:25:00,0.3212,0.3373,5.852
2024-07-03 04:30:00,0.3205,0.3366,5.837
2024-07-03 04:35:00,0.3208,0.3365,5.843
2024-07-03 04:40:00,0.3206,0.3365,5.843
2024-07-03 04:45:00,0.3199,0.3358,5.824
2024-07-03 04:50:00,0.3206,0.3364,5.84
2024-07-03 04:55:00,0.3213,0.3371,5.842
2024-07-03 05:00:00,0.3214,0.3371,5.848
2024-07-03 05:05:00,0.3219,0.3374,5.865
2024-07-03 05:10:00,0.3216,0.337,5.85
2024-07-03 05:15:00,0.3213,0.3367,5.843
2024-07-03 05:20:00,0.3213,0.3365,5.84
2024-07-03 05:25:00,0.3211,0.3364,5.841
2024-07-03 05:30:00,0.322,0.3369,5.856
2024-07-03 05:35:00,0.3218,0.3366,5.852
2024-07-03 05:40:00,0.3219,0.3366,5.857
2024-07-03 05:45:00,0.323,0.3375,5.871
2024-07-03 05:50:00,0.3236,0.3381,5.883
2024-07-03 05:55:00,0.3245,0.3392,5.899
2024-07-03 06:00:00,0.3254,0.34,5.914
2024-07-03 06:05:00,0.3251,0.3399,5.899
2024-07-03 06:10:00,0.3242,0.3394,5.892
2024-07-03 06:15:00,0.3252,0.3406,5.909
2024-07-03 06:20:00,0.3254,0.3409,5.906
2024-07-03 06:25:00,0.3249,0.3406,5.9
2024-07-03 06:30:00,0.3254,0.3407,5.906
2024-07-03 06:35:00,0.3257,0.3412,5.913
2024-07-03 06:40:00,0.3258,0.341,5.905
2024-07-03 06:45:00,0.3263,0.3413,5.922
2024-07-03 06:50:00,0.3261,0.3413,5.921
2024-07-03 06:55:00,0.326,0.3414,5.927
2024-07-03 07:00:00,0.3262,0.3414,5.925
2024-07-03 07:05:00,0.3262,0.3414,5.922
2024-07-03 07:10:00,0.3254,0.3409,5.908
2024-07-03 07:15:00,0.3256,0.3406,5.913
2024-07-03 07:20:00,0.3255,0.34,5.906
2024-07-03 07:25:00,0.3251,0.3399,5.906
2024-07-03 07:30:00,0.3256,0.3402,5.905
2024-07-03 07:35:00,0.3259,0.3403,5.914
2024-07-03 07:40:00,0.3254,0.3403,5.908
2024-07-03 07:45:00,0.3257,0.3403,5.92
2024-07-03 07:50:00,0.3248,0.3394,5.91
2024-07-03 07:55:00,0.3254,0.3399,5.92
2024-07-03 08:00:00,0.3252,0.34,5.913
2024-07-03 08:05:00,0.3241,0.339,5.888
2024-07-03 08:10:00,0.3247,0.3398,5.898
2024-07-03 08:15:00,0.3259,0.3412,5.909
2024-07-03 08:20:00,0.3269,0.3425,5.936
2024-07-03 08:25:00,0.3261,0.3415,5.922
2024-07-03 08:30:00,0.325,0.3401,5.902
2024-07-03 08:35:00,0.3256,0.3406,5.913
2024-07-03 08:40:00,0.3255,0.3404,5.909
2024-07-03 08:45:00,0.3259,0.3405,5.917
2024-07-03 08:50:00,0.326,0.3409,5.913
2024-07-03 08:55:00,0.3263,0.341,5.918
2024-07-03 09:00:00,0.327,0.342,5.927
2024-07-03 09:05:00,0.3285,0.3432,5.943
2024-07-03 09:10:00,0.3285,0.3429,5.951
2024-07-03 09:15:00,0.3284,0.3427,5.95
2024-07-03 09:20:00,0.3273,0.3424,5.936
2024-07-03 09:25:00,0.3271,0.3421,5.944
2024-07-03 09:30:00,0.3265,0.3418,5.93
2024-07-03 09:35:00,0.3262,0.3412,5.925
2024-07-03 09:40:00,0.3258,0.3409,5.922
2024-07-03 09:45:00,0.3259,0.3409,5.922
2024-07-03 09:50:00,0.3253,0.3403,5.913
2024-07-03 09:55:00,0.3253,0.3403,5.912
2024-07-03 10:00:00,0.3246,0.3396,5.908
2024-07-03 10:05:00,0.3235,0.3383,5.91
2024-07-03 10:10:00,0.3236,0.3385,5.908
2024-07-03 10:15:00,0.3218,0.3368,5.868
2024-07-03 10:20:00,0.3217,0.3368,5.867
2024-07-03 10:25:00,0.3216,0.3371,5.87
2024-07-03 10:30:00,0.3211,0.336,5.849
2024-07-03 10:35:00,0.3225,0.3372,5.878
2024-07-03 10:40:00,0.3243,0.339,5.912
2024-07-03 10:45:00,0.3242,0.3388,5.91
2024-07-03 10:50:00,0.3241,0.3386,5.907
2024-07-03 10:55:00,0.3236,0.3386,5.902
2024-07-03 11:00:00,0.3228,0.3374,5.872
2024-07-03 11:05:00,0.3223,0.3368,5.842
2024-07-03 11:10:00,0.323,0.3373,5.867
2024-07-03 11:15:00,0.3226,0.3368,5.852
2024-07-03 11:20:00,0.3219,0.3362,5.834
2024-07-03 11:25:00,0.3209,0.3348,5.833
2024-07-03 11:30:00,0.321,0.335,5.814
2024-07-03 11:35:00,0.3222,0.3366,5.846
2024-07-03 11:40:00,0.3224,0.3361,5.844
2024-07-03 11:45:00,0.3229,0.3367,5.861
2024-07-03 11:50:00,0.3232,0.3371,5.867
2024-07-03 11:55:00,0.3231,0.3365,5.859
2024-07-03 12:00:00,0.3218,0.335,5.842
2024-07-03 12:05:00,0.3209,0.3342,5.836
2024-07-03 12:10:00,0.3213,0.3348,5.843
2024-07-03 12:15:00,0.3216,0.3344,5.837
2024-07-03 12:20:00,0.3217,0.3349,5.841
2024-07-03 12:25:00,0.3211,0.3346,5.835
2024-07-03 12:30:00,0.319,0.333,5.795
2024-07-03 12:35:00,0.3186,0.3325,5.779
2024-07-03 12:40:00,0.3193,0.3336,5.795
2024-07-03 12:45:00,0.3187,0.3327,5.786
2024-07-03 12:50:00,0.3189,0.3329,5.791
2024-07-03 12:55:00,0.319,0.3333,5.8
2024-07-03 13:00:00,0.3186,0.3325,5.78
2024-07-03 13:05:00,0.3198,0.3333,5.801
2024-07-03 13:10:00,0.3215,0.3347,5.828
2024-07-03 13:15:00,0.3215,0.3349,5.841
2024-07-03 13:20:00,0.3221,0.3353,5.841
2024-07-03 13:25:00,0.3226,0.3357,5.854
2024-07-03 13:30:00,0.3223,0.3354,5.86
2024-07-03 13:35:00,0.3235,0.3361,5.872
2024-07-03 13:40:00,0.3236,0.336,5.874
2024-07-03 13:45:00,0.3234,0.336,5.884
2024-07-03 13:50:00,0.3245,0.337,5.897
2024-07-03 13:55:00,0.3243,0.3365,5.888
2024-07-03 14:00:00,0.3238,0.3353,5.876
2024-07-03 14:05:00,0.323,0.335,5.88
2024-07-03 14:10:00,0.3231,0.3348,5.871
2024-07-03 14:15:00,0.3237,0.3355,5.902
2024-07-03 14:20:00,0.3234,0.335,5.9
2024-07-03 14:25:00,0.3225,0.3345,5.886
2024-07-03 14:30:00,0.3229,0.3346,5.885
2024-07-03 14:35:00,0.3224,0.3338,5.88
2024-07-03 14:40:00,0.3223,0.3335,5.885
2024-07-03 14:45:00,0.3223,0.3333,5.891
2024-07-03 14:50:00,0.3217,0.3327,5.894
2024-07-03 14:55:00,0.3214,0.3328,5.88
2024-07-03 15:00:00,0.3199,0.3313,5.856
2024-07-03 15:05:00,0.3208,0.332,5.865
2024-07-03 15:10:00,0.3214,0.3324,5.882
2024-07-03 15:15:00,0.3211,0.3321,5.88
2024-07-03 15:20:00,0.3221,0.333,5.895
2024-07-03 15:25:00,0.3214,0.3329,5.881
2024-07-03 15:30:00,0.3209,0.3321,5.86
2024-07-03 15:35:00,0.3202,0.3312,5.839
2024-07-03 15:40:00,0.3198,0.3312,5.843
2024-07-03 15:45:00,0.3196,0.3309,5.836
2024-07-03 15:50:00,0.3202,0.3313,5.859
2024-07-03 15:55:00,0.3199,0.3314,5.855
2024-07-03 16:00:00,0.3194,0.3306,5.846
2024-07-03 16:05:00,0.3188,0.3298,5.815
2024-07-03 16:10:00,0.3197,0.3303,5.824
2024-07-03 16:15:00,0.3202,0.3311,5.833
2024-07-03 16:20:00,0.3211,0.3316,5.862
2024-07-03 16:25:00,0.3209,0.3321,5.861
2024-07-03 16:30:00,0.3204,0.3313,5.857
2024-07-03 16:35:00,0.3201,0.3307,5.849
2024-07-03 16:40:00,0.3196,0.3301,5.849
2024-07-03 16:45:00,0.3202,0.3304,5.855
2024-07-03 16:50:00,0.3199,0.3307,5.862
2024-07-03 16:55:00,0.3199,0.3309,5.862
2024-07-03 17:00:00,0.3199,0.3307,5.859
2024-07-03 17:05:00,0.3194,0.3298,5.845
2024-07-03 17:10:00,0.3195,0.3297,5.84
2024-07-03 17:15:00,0.3191,0.3296,5.831
2024-07-03 17:20:00,0.3189,0.3298,5.834
2024-07-03 17:25:00,0.3185,0.3293,5.821
2024-07-03 17:30:00,0.3181,0.3278,5.789
2024-07-03 17:35:00,0.3182,0.3281,5.798
2024-07-03 17:40:00,0.3183,0.3278,5.797
2024-07-03 17:45:00,0.3159,0.3263,5.761
2024-07-03 17:50:00,0.3163,0.3264,5.78
2024-07-03 17:55:00,0.317,0.3271,5.785
2024-07-03 18:00:00,0.3159,0.3259,5.757
2024-07-03 18:05:00,0.317,0.3269,5.778
2024-07-03 18:10:00,0.3168,0.3266,5.781
2024-07-03 18:15:00,0.3167,0.3266,5.778
2024-07-03 18:20:00,0.3176,0.3274,5.802
2024-07-03 18:25:00,0.3178,0.328,5.813
2024-07-03 18:30:00,0.3177,0.3279,5.819
2024-07-03 18:35:00,0.3175,0.3277,5.796
2024-07-03 18:40:00,0.3172,0.3276,5.785
2024-07-03 18:45:00,0.3155,0.3257,5.76
2024-07-03 18:50:00,0.3157,0.326,5.769
2024-07-03 18:55:00,0.3162,0.3265,5.767
2024-07-03 19:00:00,0.3137,0.3242,5.72
2024-07-03 19:05:00,0.3139,0.3243,5.725
2024-07-03 19:10:00,0.3142,0.3244,5.739
2024-07-03 19:15:00,0.3136,0.324,5.724
2024-07-03 19:20:00,0.312,0.3232,5.699
2024-07-03 19:25:00,0.3136,0.3247,5.731
2024-07-03 19:30:00,0.3146,0.3257,5.748
2024-07-03 19:35:00,0.3141,0.3255,5.748
2024-07-03 19:40:00,0.3139,0.3257,5.748
2024-07-03 19:45:00,0.3129,0.3246,5.732
2024-07-03 19:50:00,0.3123,0.3245,5.724
2024-07-03 19:55:00,0.3128,0.3245,5.728
2024-07-03 20:00:00,0.3127,0.3242,5.724
2024-07-03 20:05:00,0.313,0.3244,5.722
2024-07-03 20:10:00,0.3127,0.324,5.717
2024-07-03 20:15:00,0.3132,0.3247,5.734
2024-07-03 20:20:00,0.3125,0.3239,5.715
2024-07-03 20:25:00,0.3131,0.324,5.729
2024-07-03 20:30:00,0.3128,0.3233,5.716
2024-07-03 20:35:00,0.3134,0.3239,5.729
2024-07-03 20:40:00,0.3138,0.3241,5.736
2024-07-03 20:45:00,0.313,0.3233,5.725
2024-07-03 20:50:00,0.313,0.3232,5.721
2024-07-03 20:55:00,0.3122,0.3227,5.7
2024-07-03 21:00:00,0.3126,0.3236,5.718
2024-07-03 21:05:00,0.3139,0.3242,5.726
2024-07-03 21:10:00,0.3134,0.3236,5.741
2024-07-03 21:15:00,0.3125,0.3229,5.716
2024-07-03 21:20:00,0.3125,0.3232,5.714
2024-07-03 21:25:00,0.3123,0.3235,5.717
2024-07-03 21:30:00,0.3138,0.3242,5.742
2024-07-03 21:35:00,0.3148,0.3249,5.756
2024-07-03 21:40:00,0.3146,0.325,5.761
2024-07-03 21:45:00,0.3155,0.3252,5.763
2024-07-03 21:50:00,0.3155,0.3251,5.765
2024-07-03 21:55:00,0.3156,0.3255,5.767
2024-07-03 22:00:00,0.3155,0.3252,5.775
2024-07-03 22:05:00,0.3148,0.3243,5.763
2024-07-03 22:10:00,0.3149,0.3244,5.77
2024-07-03 22:15:00,0.3149,0.3245,5.759
2024-07-03 22:20:00,0.3142,0.3238,5.741
2024-07-03 22:25:00,0.3142,0.3237,5.74
2024-07-03 22:30:00,0.3144,0.3236,5.742
2024-07-03 22:35:00,0.3147,0.3241,5.744
2024-07-03 22:40:00,0.315,0.3246,5.749
2024-07-03 22:45:00,0.3157,0.3247,5.751
2024-07-03 22:50:00,0.3152,0.3247,5.747
2024-07-03 22:55:00,0.3152,0.3244,5.746
2024-07-03 23:00:00,0.3141,0.3234,5.73
2024-07-03 23:05:00,0.3141,0.3232,5.732
2024-07-03 23:10:00,0.3148,0.3237,5.745
2024-07-03 23:15:00,0.3151,0.3238,5.746
2024-07-03 23:20:00,0.3149,0.3235,5.749
2024-07-03 23:25:00,0.3145,0.3236,5.736
2024-07-03 23:30:00,0.3144,0.3238,5.736
2024-07-03 23:35:00,0.3141,0.3236,5.726
2024-07-03 23:40:00,0.3137,0.3234,5.723
2024-07-03 23:45:00,0.3141,0.3235,5.732
2024-07-03 23:50:00,0.3139,0.3237,5.724
2024-07-03 23:55:00,0.3136,0.3236,5.719
2024-07-04 00:00:00,0.3141,0.3236,5.722
2024-07-04 00:05:00,0.3143,0.3236,5.725
2024-07-04 00:10:00,0.3147,0.3235,5.72
2024-07-04 00:15:00,0.3151,0.324,5.733
2024-07-04 00:20:00,0.3152,0.324,5.727
2024-07-04 00:25:00,0.3141,0.3229,5.704
2024-07-04 00:30:00,0.3149,0.3235,5.717
2024-07-04 00:35:00,0.3157,0.3243,5.73
2024-07-04 00:40:00,0.3161,0.3244,5.721
2024-07-04 00:45:00,0.3149,0.3239,5.718
2024-07-04 00:50:00,0.3148,0.3236,5.711
2024-07-04 00:55:00,0.3146,0.3236,5.706
2024-07-04 01:00:00,0.3143,0.3229,5.715
2024-07-04 01:05:00,0.3119,0.3206,5.669
2024-07-04 01:10:00,0.3101,0.3185,5.64
2024-07-04 01:15:00,0.3091,0.3171,5.601
2024-07-04 01:20:00,0.3102,0.3184,5.617
2024-07-04 01:25:00,0.31,0.3182,5.612
2024-07-04 01:30:00,0.3049,0.3131,5.49
2024-07-04 01:35:00,0.306,0.3146,5.523
2024-07-04 01:40:00,0.3055,0.3141,5.521
2024-07-04 01:45:00,0.3049,0.3137,5.508
2024-07-04 01:50:00,0.3045,0.3129,5.481
2024-07-04 01:55:00,0.3033,0.3118,5.453
2024-07-04 02:00:00,0.3032,0.3118,5.457
2024-07-04 02:05:00,0.3019,0.3099,5.429
2024-07-04 02:10:00,0.3025,0.3106,5.451
2024-07-04 02:15:00,0.3035,0.3116,5.467
2024-07-04 02:20:00,0.3042,0.312,5.468
2024-07-04 02:25:00,0.3049,0.3127,5.486
2024-07-04 02:30:00,0.3046,0.3128,5.498
2024-07-04 02:35:00,0.3052,0.3137,5.502
2024-07-04 02:40:00,0.3057,0.314,5.507
2024-07-04 02:45:00,0.3055,0.3142,5.499
2024-07-04 02:50:00,0.306,0.3145,5.491
2024-07-04 02:55:00,0.3061,0.3145,5.49
2024-07-04 03:00:00,0.3061,0.3142,5.5
2024-07-04 03:05:00,0.3056,0.3137,5.499
2024-07-04 03:10:00,0.3055,0.3131,5.492
2024-07-04 03:15:00,0.3051,0.3127,5.483
2024-07-04 03:20:00,0.3052,0.313,5.487
2024-07-04 03:25:00,0.3049,0.3127,5.483
2024-07-04 03:30:00,0.3052,0.313,5.493
2024-07-04 03:35:00,0.3057,0.3131,5.501
2024-07-04 03:40:00,0.305,0.3126,5.49
2024-07-04 03:45:00,0.3057,0.3135,5.501
2024-07-04 03:50:00,0.3059,0.3134,5.497
2024-07-04 03:55:00,0.3063,0.3136,5.499
2024-07-04 04:00:00,0.306,0.3131,5.497
2024-07-04 04:05:00,0.306,0.313,5.504
2024-07-04 04:10:00,0.3067,0.314,5.523
2024-07-04 04:15:00,0.307,0.3142,5.516
2024-07-04 04:20:00,0.3063,0.3134,5.489
2024-07-04 04:25:00,0.3054,0.3128,5.482
2024-07-04 04:30:00,0.3053,0.3129,5.486
2024-07-04 04:35:00,0.3057,0.3135,5.496
2024-07-04 04:40:00,0.3055,0.313,5.496
2024-07-04 04:45:00,0.3059,0.3133,5.494
2024-07-04 04:50:00,0.3064,0.3132,5.494
2024-07-04 04:55:00,0.3062,0.313,5.493
2024-07-04 05:00:00,0.3062,0.313,5.488
2024-07-04 05:05:00,0.3058,0.3122,5.483
2024-07-04 05:10:00,0.3061,0.3121,5.484
2024-07-04 05:15:00,0.3059,0.3124,5.491
2024-07-04 05:20:00,0.3058,0.3124,5.495
2024-07-04 05:25:00,0.3059,0.3123,5.498
2024-07-04 05:30:00,0.3065,0.3132,5.504
2024-07-04 05:35:00,0.306,0.3127,5.5
2024-07-04 05:40:00,0.3057,0.3127,5.494
2024-07-04 05:45:00,0.3056,0.3123,5.495
2024-07-04 05:50:00,0.3056,0.3124,5.483
2024-07-04 05:55:00,0.3056,0.3125,5.485
2024-07-04 06:00:00,0.3057,0.3125,5.491
2024-07-04 06:05:00,0.3048,0.3118,5.463
2024-07-04 06:10:00,0.3045,0.3115,5.456
2024-07-04 06:15:00,0.3039,0.3108,5.436
2024-07-04 06:20:00,0.303,0.3093,5.43
2024-07-04 06:25:00,0.3027,0.3094,5.423
2024-07-04 06:30:00,0.3028,0.3095,5.416
2024-07-04 06:35:00,0.3036,0.3105,5.437
2024-07-04 06:40:00,0.3038,0.311,5.438
2024-07-04 06:45:00,0.303,0.31,5.431
2024-07-04 06:50:00,0.303,0.31,5.435
2024-07-04 06:55:00,0.3029,0.3099,5.43
2024-07-04 07:00:00,0.3029,0.3097,5.436
2024-07-04 07:05:00,0.3024,0.309,5.427
2024-07-04 07:10:00,0.3015,0.3087,5.412
2024-07-04 07:15:00,0.3004,0.308,5.39
2024-07-04 07:20:00,0.3016,0.3091,5.407
2024-07-04 07:25:00,0.3022,0.3098,5.415
2024-07-04 07:30:00,0.3028,0.3103,5.413
2024-07-04 07:35:00,0.3024,0.3105,5.422
2024-07-04 07:40:00,0.3026,0.3108,5.424
2024-07-04 07:45:00,0.3021,0.3103,5.415
2024-07-04 07:50:00,0.3011,0.3096,5.403
2024-07-04 07:55:00,0.3013,0.3101,5.409
2024-07-04 08:00:00,0.3015,0.3102,5.428
2024-07-04 08:05:00,0.3008,0.3094,5.41
2024-07-04 08:10:00,0.3015,0.3103,5.42
2024-07-04 08:15:00,0.3007,0.3094,5.401
2024-07-04 08:20:00,0.3009,0.3098,5.402
2024-07-04 08:25:00,0.3005,0.3094,5.4
2024-07-04 08:30:00,0.3,0.3093,5.398
2024-07-04 08:35:00,0.2986,0.3081,5.379
2024-07-04 08:40:00,0.2999,0.3099,5.404
2024-07-04 08:45:00,0.3004,0.3105,5.399
2024-07-04 08:50:00,0.2997,0.3101,5.398
2024-07-04 08:55:00,0.3003,0.3101,5.405
2024-07-04 09:00:00,0.2987,0.3082,5.374
2024-07-04 09:05:00,0.2977,0.3073,5.357
2024-07-04 09:10:00,0.2988,0.3087,5.37
2024-07-04 09:15:00,0.2973,0.3069,5.342
2024-07-04 09:20:00,0.2985,0.3074,5.355
2024-07-04 09:25:00,0.2982,0.3071,5.354
2024-07-04 09:30:00,0.2989,0.3077,5.358
2024-07-04 09:35:00,0.2991,0.308,5.371
2024-07-04 09:40:00,0.2995,0.3086,5.374
2024-07-04 09:45:00,0.2995,0.309,5.379
2024-07-04 09:50:00,0.2994,0.3088,5.381
2024-07-04 09:55:00,0.2993,0.3088,5.37
2024-07-04 10:00:00,0.2981,0.308,5.37
2024-07-04 10:05:00,0.2976,0.3069,5.36
2024-07-04 10:10:00,0.2977,0.3069,5.357
2024-07-04 10:15:00,0.2964,0.3055,5.334
2024-07-04 10:20:00,0.2967,0.3055,5.329
2024-07-04 10:25:00,0.2974,0.3063,5.347
2024-07-04 10:30:00,0.2969,0.3058,5.35
2024-07-04 10:35:00,0.2973,0.306,5.355
2024-07-04 10:40:00,0.2981,0.3072,5.375
2024-07-04 10:45:00,0.2982,0.3072,5.376
2024-07-04 10:50:00,0.2982,0.3068,5.368
2024-07-04 10:55:00,0.2986,0.3073,5.374
2024-07-04 11:00:00,0.298,0.3065,5.361
2024-07-04 11:05:00,0.2985,0.3071,5.369
2024-07-04 11:10:00,0.2988,0.3072,5.37
2024-07-04 11:15:00,0.2985,0.3071,5.36
2024-07-04 11:20:00,0.298,0.3065,5.345
2024-07-04 11:25:00,0.2977,0.3064,5.337
2024-07-04 11:30:00,0.2973,0.3058,5.332
2024-07-04 11:35:00,0.2978,0.3061,5.347
2024-07-04 11:40:00,0.2979,0.3061,5.346
2024-07-04 11:45:00,0.2975,0.3058,5.347
2024-07-04 11:50:00,0.2977,0.3062,5.347
2024-07-04 11:55:00,0.2978,0.3062,5.348
2024-07-04 12:00:00,0.2976,0.306,5.349
2024-07-04 12:05:00,0.298,0.3059,5.347
2024-07-04 12:10:00,0.2978,0.3057,5.348
2024-07-04 12:15:00,0.2974,0.3051,5.344
2024-07-04 12:20:00,0.2957,0.3039,5.33
2024-07-04 12:25:00,0.2962,0.3044,5.332
2024-07-04 12:30:00,0.2972,0.3046,5.348
2024-07-04 12:35:00,0.2958,0.3036,5.326
2024-07-04 12:40:00,0.2953,0.3024,5.316
2024-07-04 12:45:00,0.2937,0.3015,5.293
2024-07-04 12:50:00,0.2925,0.3004,5.277
2024-07-04 12:55:00,0.292,0.3001,5.264
2024-07-04 13:00:00,0.2906,0.2989,5.238
2024-07-04 13:05:00,0.2905,0.2988,5.241
2024-07-04 13:10:00,0.2908,0.2991,5.25
2024-07-04 13:15:00,0.2885,0.2973,5.207
2024-07-04 13:20:00,0.2884,0.2974,5.203
2024-07-04 13:25:00,0.2861,0.2952,5.155
2024-07-04 13:30:00,0.2868,0.2961,5.174
2024-07-04 13:35:00,0.2866,0.2955,5.17
2024-07-04 13:40:00,0.288,0.2974,5.197
2024-07-04 13:45:00,0.2898,0.2994,5.234
2024-07-04 13:50:00,0.2904,0.3001,5.241
2024-07-04 13:55:00,0.2906,0.3003,5.246
2024-07-04 14:00:00,0.2903,0.3,5.241
2024-07-04 14:05:00,0.2896,0.2996,5.242
2024-07-04 14:10:00,0.2896,0.2997,5.252
2024-07-04 14:15:00,0.2895,0.3002,5.256
2024-07-04 14:20:00,0.2885,0.2991,5.235
2024-07-04 14:25:00,0.2882,0.2993,5.232
2024-07-04 14:30:00,0.2881,0.2992,5.228
2024-07-04 14:35:00,0.2891,0.2998,5.252
